,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
14924,24,4,287988,1,13,3,14,4,1,2,0,0,40,1,0
14925,58,1,147653,2,10,1,9,1,1,1,0,0,32,1,0
14926,54,1,117674,11,14,1,6,3,1,2,0,0,40,1,1
14927,60,1,187458,9,4,1,2,3,1,2,0,0,40,1,0
14928,28,1,410351,2,10,1,10,3,1,2,0,0,40,1,0
14929,41,1,207578,4,9,1,11,3,1,2,0,0,40,1,1
14930,27,6,271243,2,10,2,9,6,5,2,0,0,40,19,0
14931,30,1,188798,2,10,2,3,2,1,1,0,0,20,1,0
14932,63,5,168656,1,13,2,2,4,5,2,0,0,35,7,0
14933,33,1,460408,4,9,3,4,4,1,2,3325,0,50,1,0
14934,34,1,241885,4,9,1,11,3,1,2,0,0,45,1,0
14935,51,1,194097,4,9,1,13,3,1,2,0,0,40,1,0
14936,21,1,219137,13,6,3,3,2,5,2,0,0,25,1,0
14937,50,1,31621,4,9,1,2,3,1,2,0,0,40,1,1
14938,43,1,207685,4,9,1,8,3,1,2,0,0,40,1,0
14939,27,1,57052,4,9,1,2,3,1,2,2885,0,40,1,0
14940,19,1,109854,4,9,3,9,2,1,1,0,0,40,1,0
14941,17,1,53611,10,8,3,3,2,1,1,0,0,6,1,0
14942,47,1,344916,6,12,2,11,4,5,2,0,0,40,1,0
14943,25,5,198813,1,13,3,9,5,5,1,0,0,40,1,0
14944,71,1,180733,11,14,3,3,4,1,1,0,0,20,1,0
14945,21,1,188073,4,9,3,8,2,5,1,0,0,40,1,0
14946,48,1,174829,6,12,1,8,3,1,2,0,0,40,1,0
14947,57,1,142791,9,4,5,4,5,1,1,0,1602,3,1,0
14948,58,2,43221,2,10,1,10,3,1,2,0,2415,40,1,1
14949,34,1,188736,4,9,1,8,5,4,1,0,0,20,30,0
14950,40,4,112388,11,14,3,6,4,1,2,0,0,40,1,0
14951,28,1,209641,4,9,3,3,4,1,2,0,0,32,1,0
14952,42,1,313945,11,14,1,4,3,1,2,0,0,40,27,0
14953,41,1,152742,7,11,2,1,4,1,1,3325,0,40,1,0
14954,28,3,153291,4,9,3,9,2,1,1,0,0,35,1,0
14955,40,1,353432,13,6,2,8,4,1,1,0,0,35,1,0
14956,23,1,96635,2,10,3,8,2,2,2,0,0,30,1,0
14957,39,1,150057,11,14,3,4,4,1,2,0,0,50,1,1
14958,39,1,114844,1,13,3,4,4,1,2,0,1876,50,1,0
14959,45,1,132847,4,9,3,7,4,1,1,0,0,40,1,0
14960,50,2,93705,2,10,2,4,4,1,1,0,0,40,1,0
14961,33,1,309350,4,9,1,9,3,1,2,0,0,40,1,0
14962,34,1,123084,3,7,1,8,2,1,1,0,0,40,1,0
14963,55,1,174662,4,9,1,11,3,1,2,0,0,32,1,0
14964,62,4,177295,4,9,5,9,6,1,1,0,0,40,1,0
14965,31,1,211880,1,13,1,4,3,1,2,0,0,40,1,0
14966,35,2,454915,8,5,1,2,3,1,2,0,0,40,1,0
14967,30,1,232475,4,9,4,2,4,1,2,0,0,40,1,0
14968,57,3,244605,2,10,1,4,3,1,2,0,0,50,1,1
14969,50,1,150876,4,9,1,5,3,5,2,0,1887,55,1,1
14970,51,1,257337,4,9,1,11,3,1,2,0,0,50,1,0
14971,47,1,329144,4,9,1,4,3,1,2,4386,0,45,1,1
14972,37,1,116960,1,13,3,6,4,1,2,0,0,45,1,1
14973,58,1,267663,9,4,1,11,3,1,2,0,0,40,21,0
14974,39,1,47871,1,13,2,5,6,1,1,0,0,50,1,1
14975,34,1,295922,2,10,3,8,4,1,2,0,0,40,3,1
14976,45,1,175625,4,9,4,9,6,1,1,0,0,38,1,0
14977,42,1,190179,1,13,1,6,3,1,2,99999,0,40,1,1
14978,40,1,168071,7,11,2,1,4,1,2,3325,0,40,1,0
14979,39,2,202027,5,15,1,6,3,1,2,0,1977,50,1,1
14980,36,1,202662,11,14,1,6,3,1,2,0,0,40,1,1
14981,56,1,101436,4,9,2,9,5,3,1,0,0,35,1,0
14982,37,1,360743,2,10,1,7,3,5,2,0,0,40,1,1
14983,60,5,93272,4,9,1,3,3,1,2,0,0,40,1,0
14984,56,1,145574,4,9,1,2,3,1,2,0,0,40,1,1
14985,51,1,101722,9,4,1,5,3,3,2,3908,0,47,1,0
14986,34,1,135785,1,13,3,6,4,1,1,0,0,36,1,0
14987,19,1,127709,4,9,3,10,2,5,2,0,0,30,1,0
14988,37,4,448337,4,9,3,5,6,5,1,0,0,40,1,0
14989,58,1,310320,1,13,1,5,3,1,2,0,0,40,1,1
14990,33,1,251521,3,7,3,9,4,1,1,0,0,35,1,0
14991,39,1,255503,1,13,3,5,4,1,2,0,0,40,1,1
14992,36,1,116608,4,9,3,9,4,1,1,4865,0,40,1,0
14993,26,1,71009,1,13,3,6,4,2,1,0,0,40,16,0
14994,22,1,174975,7,11,3,1,2,1,1,0,0,36,1,0
14995,32,1,108023,11,14,3,9,4,1,2,0,0,40,1,0
14996,17,1,204018,3,7,3,4,6,1,2,0,0,15,1,0
14997,68,1,121846,9,4,5,3,6,3,1,0,0,20,1,0
14998,70,1,278139,4,9,1,4,3,1,2,3432,0,40,1,0
14999,30,1,114691,4,9,3,10,2,1,2,0,0,40,1,0
15000,19,6,536725,2,10,3,9,5,1,1,0,0,15,9,0
15001,51,1,94432,4,9,1,6,3,1,2,0,0,40,1,0
15002,19,1,286002,2,10,3,9,5,1,2,0,0,30,33,0
15003,47,1,101684,4,9,1,2,3,1,2,0,0,40,1,0
15004,41,1,352834,1,13,1,6,3,1,2,7688,0,55,1,1
15005,36,1,99146,2,10,1,8,3,1,2,0,1887,40,1,1
15006,30,1,231413,2,10,1,2,3,1,2,0,0,40,1,1
15007,26,1,158846,4,9,1,8,3,1,2,0,0,45,1,0
15008,41,5,190786,1,13,2,6,4,1,2,0,0,20,1,0
15009,25,1,306513,2,10,1,9,3,1,2,0,0,45,1,0
15010,62,1,152148,8,5,1,3,3,1,2,0,0,40,1,0
15011,23,1,309580,11,14,3,6,4,1,2,0,0,40,1,0
15012,25,1,194897,4,9,3,4,2,3,2,6849,0,40,1,0
15013,30,1,130078,1,13,3,4,4,1,1,0,0,45,1,0
15014,48,1,39986,4,9,3,7,4,1,2,0,0,40,1,0
15015,20,1,379198,4,9,3,3,5,4,2,0,0,40,21,0
15016,51,1,189762,2,10,1,5,1,1,1,0,0,15,1,1
15017,19,1,178147,2,10,3,7,2,1,2,0,0,10,1,0
15018,31,1,332379,4,9,3,8,4,1,2,0,0,40,1,0
15019,36,1,175759,1,13,1,5,3,1,2,7298,0,50,1,1
15020,40,1,275446,4,9,3,4,2,5,2,0,0,40,1,0
15021,30,2,278522,3,7,3,10,2,5,2,0,0,40,1,0
15022,28,2,54683,2,10,3,2,4,1,2,0,1590,40,1,0
15023,57,1,136107,8,5,1,2,3,5,2,0,0,40,1,1
15024,18,1,205894,3,7,3,4,2,1,2,0,0,15,1,0
15025,54,1,210736,4,9,1,2,3,1,2,0,0,40,1,1
15026,32,1,166634,4,9,1,8,3,5,2,0,0,40,1,0
15027,52,1,185283,11,14,3,6,4,1,2,0,0,40,1,0
15028,27,1,180553,4,9,4,8,6,1,1,0,0,40,1,0
15029,18,1,145005,2,10,3,3,2,1,2,0,0,20,1,0
15030,37,2,184655,4,9,3,2,4,1,2,0,0,35,1,0
15031,52,1,358554,4,9,1,8,3,5,2,0,0,40,1,1
15032,59,1,307423,8,5,3,3,4,5,2,0,0,50,1,0
15033,27,1,472070,7,11,3,8,4,1,2,0,0,40,1,0
15034,43,4,115562,4,9,1,8,3,1,2,0,0,40,1,0
15035,56,1,32446,2,10,1,2,3,1,2,0,0,40,1,1
15036,44,2,33121,2,10,1,10,3,1,2,0,0,72,1,0
15037,37,1,183345,7,11,3,2,4,1,2,0,0,45,1,0
15038,28,1,119793,7,11,2,5,4,1,2,10520,0,50,1,1
15039,48,2,97883,4,9,4,3,5,1,1,0,0,25,1,0
15040,58,2,31732,1,13,1,5,3,1,2,0,0,50,1,0
15041,29,1,206250,4,9,1,2,3,1,2,0,0,45,1,0
15042,37,1,103323,6,12,1,4,3,1,2,0,0,40,1,0
15043,35,3,135436,5,15,1,6,3,1,2,0,0,50,1,1
15044,36,1,376455,7,11,2,2,4,1,2,0,0,38,1,0
15045,52,1,160703,4,9,1,9,3,1,2,0,0,48,1,0
15046,30,1,131699,4,9,2,11,4,1,2,0,0,40,1,0
15047,22,1,243842,8,5,3,2,2,1,2,0,0,40,1,0
15048,55,2,349910,6,12,1,4,3,1,2,0,0,60,1,0
15049,61,1,170262,4,9,1,5,1,1,1,15024,0,38,1,1
15050,33,1,184306,4,9,2,7,6,1,2,0,0,30,1,0
15051,46,1,224202,2,10,1,4,3,1,2,0,0,50,1,0
15052,64,1,151540,3,7,5,1,6,1,1,0,0,16,1,0
15053,28,1,231197,13,6,6,2,6,1,2,0,0,40,21,0
15054,19,1,279968,4,9,3,9,4,1,1,0,0,42,1,0
15055,36,1,162651,4,9,4,9,4,1,2,0,0,40,30,0
15056,43,2,130126,1,13,1,2,3,1,2,0,0,40,1,1
15057,56,1,161662,1,13,1,5,3,1,2,0,0,42,1,1
15058,24,5,201664,2,10,3,13,2,1,2,0,0,40,1,0
15059,40,1,137142,4,9,1,4,3,1,2,0,0,60,1,0
15060,45,3,122206,6,12,1,5,3,1,2,0,0,50,1,1
15061,56,5,183169,11,14,5,6,4,1,1,0,0,40,1,0
15062,35,4,185053,1,13,3,6,2,1,1,0,0,40,1,0
15063,36,2,408427,5,15,1,6,3,1,2,0,0,60,1,1
15064,50,2,198581,5,15,1,6,3,1,2,0,0,50,1,1
15065,61,1,199198,9,4,5,3,4,5,1,0,0,21,1,0
15066,31,1,184306,7,11,3,11,2,1,2,0,1980,60,1,0
15067,63,1,172740,2,10,1,6,3,1,2,0,0,40,1,0
15068,41,1,205153,7,11,1,5,3,1,2,0,0,40,1,0
15069,48,1,164964,4,9,1,8,3,1,2,0,0,40,1,0
15070,45,1,162606,4,9,2,4,4,1,1,0,0,35,1,0
15071,24,1,179627,4,9,1,8,3,1,2,0,0,40,1,0
15072,34,1,103408,2,10,2,6,4,5,2,0,0,40,6,1
15073,27,1,36440,1,13,3,4,4,1,1,0,0,40,1,0
15074,26,1,57512,7,11,3,2,2,1,2,0,0,48,1,0
15075,27,1,187981,4,9,3,7,2,1,2,0,0,40,1,0
15076,55,1,393768,7,11,1,5,3,1,2,0,0,40,1,0
15077,38,1,108726,4,9,1,5,3,1,2,0,0,40,1,1
15078,31,1,180551,4,9,1,9,1,1,1,0,0,40,1,1
15079,51,2,176240,6,12,1,4,3,1,2,0,0,40,1,1
15080,56,1,70720,10,8,1,6,3,1,2,0,0,40,1,1
15081,39,1,35890,6,12,1,8,3,1,2,0,0,40,1,0
15082,50,1,283676,2,10,1,2,3,1,2,0,0,40,1,1
15083,34,5,105540,1,13,1,6,3,1,2,0,2051,40,1,0
15084,44,1,408717,4,9,2,4,4,1,2,3674,0,50,1,0
15085,21,1,57916,4,9,3,13,2,1,2,0,0,40,1,0
15086,37,1,177974,2,10,1,8,3,1,2,0,0,70,1,0
15087,18,1,115839,10,8,3,9,4,1,1,0,0,30,1,0
15088,38,1,117802,4,9,1,8,3,1,2,0,0,65,1,1
15089,19,1,211355,4,9,3,9,2,1,2,0,0,12,1,0
15090,46,1,173243,4,9,1,2,3,1,2,0,0,40,1,0
15091,19,1,343200,2,10,3,4,2,1,1,0,0,25,1,0
15092,22,1,401690,2,10,3,4,2,1,1,0,0,20,21,0
15093,38,1,196123,4,9,1,2,3,1,2,0,0,50,1,0
15094,33,1,168981,11,14,2,5,2,1,1,14084,0,50,1,1
15095,83,2,213866,4,9,5,5,4,1,2,0,0,8,1,0
15096,34,1,55176,2,10,1,1,3,1,2,0,0,40,1,1
15097,38,1,153976,4,9,1,2,3,1,2,0,0,40,1,0
15098,33,1,119176,2,10,5,9,6,1,1,0,0,40,1,0
15099,27,1,169117,4,9,1,9,1,5,1,0,1887,40,1,1
15100,38,1,156550,4,9,1,2,3,1,2,0,0,60,1,0
15101,25,1,109609,2,10,3,3,4,1,2,0,0,25,1,0
15102,38,1,26698,4,9,1,1,3,1,2,0,0,40,1,0
15103,52,1,236497,1,13,1,5,3,1,2,0,0,48,1,1
15104,33,6,306309,11,14,3,6,4,1,2,0,0,50,1,0
15105,17,1,242773,3,7,3,3,2,1,1,0,0,20,1,0
15106,28,1,124680,1,13,3,5,4,1,1,6849,0,60,1,0
15107,52,5,43909,4,9,2,9,6,5,1,0,0,40,1,0
15108,34,1,112820,4,9,4,7,4,1,2,2463,0,40,1,0
15109,25,1,148300,1,13,3,6,2,1,1,0,0,15,1,0
15110,17,1,133449,8,5,3,3,2,5,2,0,0,26,1,0
15111,22,1,263670,4,9,3,3,2,5,2,0,0,80,1,0
15112,22,1,276494,4,9,3,7,4,5,2,0,0,40,1,0
15113,46,1,190115,2,10,1,4,3,1,2,0,1887,40,1,1
15114,58,1,317479,4,9,2,8,4,5,1,0,0,40,1,0
15115,39,1,151248,2,10,2,4,5,1,1,0,0,35,1,0
15116,59,5,130532,2,10,5,3,4,1,1,0,0,40,18,0
15117,61,1,160062,4,9,1,9,3,1,2,0,0,40,1,0
15118,32,1,299635,7,11,1,2,3,1,2,0,0,45,1,0
15119,50,1,171225,1,13,1,5,3,2,2,0,0,40,16,1
15120,51,1,33304,4,9,1,2,3,1,2,0,0,40,1,0
15121,20,1,243878,2,10,3,2,2,1,2,0,0,40,1,0
15122,38,5,181721,1,13,1,5,3,5,2,0,0,40,1,0
15123,44,4,201435,7,11,1,2,3,5,2,0,0,40,1,1
15124,28,1,334032,7,11,3,4,4,1,2,0,0,50,1,0
15125,50,1,220019,11,14,1,6,1,1,1,0,0,40,1,0
15126,53,1,71772,14,16,2,6,4,1,2,0,0,50,1,0
15127,42,2,27661,1,13,1,4,3,1,2,0,0,45,1,0
15128,47,1,191411,11,14,1,6,3,2,2,0,0,45,8,0
15129,39,1,123945,4,9,1,9,1,1,1,0,0,40,1,1
15130,38,2,37778,4,9,3,10,4,1,2,0,0,60,1,0
15131,34,6,171216,1,13,3,6,2,1,2,0,0,50,1,0
15132,40,1,93955,2,10,1,6,1,1,1,0,0,40,1,0
15133,63,1,163809,2,10,5,4,4,1,1,0,0,20,1,0
15134,53,1,346754,2,10,1,5,1,1,1,0,0,40,1,1
15135,43,1,188436,7,11,2,6,4,1,2,0,0,48,1,0
15136,28,1,72443,2,10,3,5,4,1,2,0,1669,60,1,0
15137,68,1,186350,4,9,5,5,4,1,1,0,0,10,1,1
15138,46,6,394860,1,13,1,6,3,1,2,0,0,38,1,0
15139,57,1,262642,4,9,3,9,5,1,1,0,0,40,1,0
15140,38,1,125550,4,9,2,9,4,1,1,0,0,35,1,0
15141,66,1,192504,11,14,1,4,3,1,2,0,0,40,1,0
15142,29,1,131310,6,12,3,4,2,1,1,0,0,40,1,0
15143,54,1,249322,1,13,1,4,3,1,2,7688,0,50,1,1
15144,38,1,172755,4,9,3,6,4,1,2,0,0,40,1,0
15145,35,1,209993,3,7,4,12,6,1,1,0,0,8,21,0
15146,30,1,166961,1,13,3,6,2,1,1,0,0,37,1,0
15147,39,1,315291,4,9,3,9,6,5,1,0,0,40,1,0
15148,31,1,284703,11,14,3,6,4,5,2,0,0,40,1,0
15149,50,1,166565,4,9,1,8,3,1,2,0,0,50,1,0
15150,30,2,173854,4,9,1,2,3,1,2,0,0,60,1,0
15151,25,1,189219,1,13,3,4,2,1,1,0,0,40,1,0
15152,24,1,210781,1,13,3,12,4,1,1,0,0,40,24,0
15153,59,5,171328,4,9,4,13,5,5,1,0,2339,40,1,0
15154,45,1,199832,1,13,1,9,3,1,2,0,0,15,1,0
15155,64,1,251292,15,3,4,3,5,1,1,0,0,20,13,0
15156,61,1,122246,10,8,1,3,1,1,1,0,0,40,1,0
15157,42,1,190767,7,11,2,1,6,1,1,0,0,40,1,0
15158,28,1,278736,15,3,1,8,3,1,2,0,0,40,21,0
15159,53,1,124963,4,9,2,7,4,1,2,0,0,40,1,0
15160,33,2,167476,3,7,2,7,4,1,2,0,0,7,1,0
15161,34,5,246104,11,14,1,6,3,5,2,0,0,40,1,0
15162,41,1,171615,2,10,1,3,3,1,2,0,0,48,1,0
15163,67,1,264095,2,10,1,7,3,1,2,9386,0,24,13,1
15164,46,1,177114,6,12,5,6,6,1,1,0,0,27,1,0
15165,32,1,146154,4,9,1,4,1,1,1,0,0,40,1,0
15166,41,1,198196,4,9,1,11,3,1,2,0,0,40,1,0
15167,30,1,79712,1,13,1,6,3,4,2,0,0,40,1,0
15168,54,2,154785,1,13,2,5,4,1,2,0,0,50,1,0
15169,33,1,182423,4,9,2,3,6,5,2,0,0,40,1,0
15170,34,1,118584,1,13,3,5,4,1,1,0,0,40,1,0
15171,45,1,197418,2,10,2,9,4,1,1,0,0,48,1,0
15172,21,1,253190,4,9,3,3,2,1,2,0,0,40,1,0
15173,25,1,192273,1,13,1,6,3,1,2,0,0,40,1,0
15174,38,1,129573,4,9,1,2,3,1,2,0,0,41,1,0
15175,17,1,173807,3,7,3,2,2,1,1,0,0,15,1,0
15176,35,1,217893,4,9,2,4,4,1,1,0,0,30,1,0
15177,38,1,102938,1,13,1,2,3,1,2,0,0,40,1,0
15178,48,5,407495,6,12,1,13,3,1,2,0,0,56,1,1
15179,25,1,50053,4,9,3,3,4,5,2,0,0,40,9,0
15180,57,1,233382,11,14,3,5,4,1,2,0,0,40,13,0
15181,32,1,270968,1,13,2,5,4,1,1,0,0,50,1,1
15182,39,5,272166,1,13,4,6,4,5,2,0,0,30,1,0
15183,23,1,199915,1,13,3,9,2,1,1,0,0,35,1,0
15184,21,1,305781,4,9,3,7,6,1,2,0,0,45,1,0
15185,47,1,107682,4,9,2,9,6,1,1,0,0,48,1,0
15186,25,1,188507,9,4,3,8,5,1,1,0,0,40,25,0
15187,41,4,197069,2,10,6,9,4,5,2,4650,0,40,1,0
15188,19,1,177839,4,9,3,3,2,1,1,0,0,15,1,0
15189,24,1,77665,4,9,3,2,4,1,2,0,0,42,1,0
15190,57,1,127728,1,13,1,5,3,1,2,15024,0,50,1,1
15191,32,1,106742,4,9,1,11,3,1,2,0,0,40,1,0
15192,28,2,192838,7,11,1,2,3,1,2,0,0,45,1,0
15193,40,1,79531,1,13,1,5,3,1,2,0,0,75,1,1
15194,21,6,337766,2,10,3,6,2,1,2,0,0,20,1,0
15195,45,2,33234,1,13,1,4,3,1,2,0,0,40,1,1
15196,55,1,176904,13,6,1,11,3,1,2,0,0,50,1,0
15197,42,1,172148,2,10,1,9,3,5,2,0,0,40,1,0
15198,49,1,199058,4,9,1,9,3,1,2,0,0,38,1,0
15199,38,1,48093,4,9,1,7,3,1,2,0,0,40,1,0
15200,50,1,143664,1,13,3,5,4,1,2,0,0,40,1,0
15201,47,1,168337,4,9,1,8,3,1,2,0,0,48,1,1
15202,39,1,230329,1,13,1,4,3,1,2,0,0,40,5,1
15203,42,1,376072,4,9,1,11,3,1,2,0,0,30,1,0
15204,32,1,430175,4,9,2,2,5,5,1,0,0,50,1,0
15205,44,4,240628,6,12,2,5,4,1,1,2354,0,40,1,0
15206,50,3,158294,5,15,1,6,3,1,2,99999,0,80,1,1
15207,55,1,28735,4,9,2,9,6,3,1,0,0,45,1,0
15208,37,1,167482,4,9,3,8,2,1,2,0,0,40,1,0
15209,59,1,113203,4,9,2,9,4,1,1,0,0,40,1,0
15210,56,1,103948,3,7,1,11,3,1,2,0,0,40,1,0
15211,33,2,310525,10,8,3,2,4,5,2,0,0,32,1,0
15212,35,1,105138,1,13,1,1,3,1,2,0,0,40,1,1
15213,44,1,153489,4,9,3,3,6,1,2,0,0,40,1,0
15214,57,6,254949,4,9,1,5,3,1,2,0,0,40,1,1
15215,31,1,118149,2,10,3,5,4,5,1,0,0,40,1,0
15216,18,1,267965,3,7,3,4,4,1,1,0,0,15,1,0
15217,43,1,50646,4,9,1,2,3,1,2,0,0,70,1,0
15218,33,1,147700,4,9,1,2,3,4,2,0,0,40,1,0
15219,18,1,446771,2,10,3,9,2,1,2,0,0,25,1,0
15220,47,1,168262,1,13,3,9,2,1,2,0,0,40,1,0
15221,53,1,117058,4,9,2,3,6,1,1,0,0,40,1,0
15222,59,2,140957,7,11,3,5,4,1,2,0,0,35,1,1
15223,49,1,268234,13,6,1,5,3,1,2,0,0,40,1,0
15224,26,1,485117,6,12,3,2,4,1,2,0,0,40,1,0
15225,25,1,31350,4,9,3,7,4,1,2,0,0,60,3,0
15226,36,6,210830,11,14,3,6,2,1,1,0,0,30,1,0
15227,29,1,196420,4,9,3,5,4,1,1,0,0,45,1,0
15228,52,1,172165,13,6,2,3,5,1,1,0,0,25,1,0
15229,50,2,186565,1,13,1,4,3,1,2,0,0,50,1,0
15230,22,1,119359,1,13,3,5,2,2,1,0,0,40,1,0
15231,44,2,109684,11,14,2,5,6,1,1,0,0,40,1,0
15232,32,1,169589,7,11,1,7,3,1,2,0,0,40,1,1
15233,49,1,125421,4,9,2,9,6,1,1,0,0,38,1,0
15234,31,1,500002,12,2,1,10,3,1,2,0,0,45,21,0
15235,33,1,224141,4,9,1,3,3,1,2,0,0,40,1,0
15236,50,1,113290,4,9,1,4,1,1,1,0,0,15,1,0
15237,26,1,58098,2,10,3,9,4,1,1,0,1974,40,1,0
15238,55,1,198145,1,13,1,6,3,1,2,7298,0,40,1,1
15239,49,4,35406,4,9,5,5,4,1,1,0,0,20,1,0
15240,22,1,199419,4,9,1,4,1,1,1,0,0,40,1,0
15241,43,1,145441,1,13,1,5,3,1,2,0,0,38,1,1
15242,58,1,238438,2,10,1,6,3,1,2,0,0,42,1,0
15243,48,6,212954,11,14,1,6,3,1,2,15024,0,40,1,1
15244,21,1,56582,3,7,3,3,2,1,2,0,0,50,1,0
15245,67,5,176931,9,4,5,3,4,1,1,0,0,20,1,0
15246,39,2,188571,3,7,1,11,3,1,2,0,0,40,1,0
15247,52,4,312500,7,11,2,10,4,1,1,0,0,40,1,0
15248,25,1,278404,1,13,3,6,4,1,2,0,0,40,1,0
15249,27,2,114225,2,10,3,5,4,1,2,0,0,60,1,1
15250,18,1,184016,3,7,3,4,2,1,1,0,0,20,1,0
15251,41,5,183009,4,9,1,11,3,5,2,0,0,40,1,1
15252,59,1,205759,14,16,3,6,4,1,2,0,0,50,1,0
15253,23,1,462294,6,12,3,3,2,5,2,0,0,44,1,0
15254,42,1,102085,4,9,2,3,2,1,1,0,0,15,1,0
15255,54,2,83311,5,15,1,6,3,1,2,0,0,30,1,1
15256,39,1,248694,4,9,3,2,4,1,2,0,0,60,1,0
15257,57,5,190747,8,5,1,3,3,1,2,0,0,40,1,0
15258,51,1,162988,13,6,2,3,6,1,1,0,0,25,1,0
15259,31,2,156890,9,4,1,2,3,1,2,0,0,40,1,0
15260,24,1,310380,2,10,6,9,2,5,1,0,0,45,1,0
15261,35,1,172186,2,10,3,2,2,1,2,0,0,40,1,0
15262,26,1,311497,1,13,3,5,4,1,1,0,0,40,1,0
15263,42,3,443508,14,16,1,6,3,1,2,0,0,45,1,1
15264,31,1,152156,4,9,1,2,3,1,2,0,0,45,1,0
15265,46,1,155890,1,13,1,11,3,1,2,0,0,40,1,1
15266,38,6,312528,1,13,1,5,3,1,2,0,0,37,1,0
15267,51,1,282744,1,13,1,10,3,1,2,0,0,40,5,0
15268,27,1,205145,4,9,1,8,3,1,2,0,0,40,1,0
15269,22,1,401451,2,10,1,11,3,1,2,0,0,48,1,1
15270,25,1,189027,1,13,3,7,2,1,2,0,0,40,1,0
15271,58,2,35551,1,13,1,5,3,1,2,0,0,70,1,1
15272,23,1,42706,2,10,3,6,4,1,2,0,0,45,1,0
15273,63,1,106910,15,3,5,3,5,2,1,0,0,19,16,0
15274,23,1,53245,8,5,4,3,4,1,2,0,0,40,1,0
15275,51,1,221672,11,14,1,4,3,1,2,15024,0,50,1,1
15276,75,1,71898,16,1,3,12,4,2,1,0,0,48,16,0
15277,52,1,222107,2,10,2,4,6,1,1,0,0,50,1,0
15278,69,1,277588,4,9,1,4,3,1,2,0,0,10,1,0
15279,40,4,391744,4,9,3,9,6,5,1,0,0,40,1,0
15280,34,1,418020,14,16,1,6,3,1,2,0,0,50,1,1
15281,21,6,39236,2,10,3,6,4,1,1,0,0,8,1,0
15282,30,1,86808,1,13,3,6,5,1,1,0,0,40,1,0
15283,46,1,147640,15,3,1,11,3,3,2,0,1902,40,1,0
15284,21,1,184756,2,10,3,9,2,1,1,0,0,16,1,0
15285,44,1,191256,4,9,1,8,3,1,2,0,0,40,1,0
15286,51,6,105943,4,9,1,9,1,1,1,3908,0,40,1,0
15287,40,1,101272,4,9,2,9,4,1,1,0,0,32,1,0
15288,33,6,175023,4,9,1,13,3,1,2,0,0,37,1,0
15289,22,2,357612,4,9,1,2,3,1,2,0,0,60,1,0
15290,23,1,82777,4,9,1,5,3,1,2,0,0,30,1,0
15291,75,2,218521,2,10,6,2,4,1,2,0,0,30,1,0
15292,55,1,179534,3,7,5,7,6,1,1,0,0,40,1,0
15293,45,1,148549,2,10,2,2,4,1,2,27828,0,56,1,1
15294,31,1,198069,4,9,3,3,2,1,2,0,0,24,1,0
15295,49,1,236586,4,9,1,9,3,1,2,0,0,40,1,1
15296,26,5,167261,1,13,3,6,4,1,1,0,0,40,1,0
15297,61,1,160942,11,14,1,4,3,1,2,3103,0,50,1,0
15298,44,1,107584,11,14,1,9,3,1,2,3908,0,50,1,0
15299,28,5,251854,2,10,3,9,6,5,1,0,0,40,1,0
15300,51,1,302579,4,9,2,3,5,5,1,0,0,30,1,0
15301,44,3,64632,14,16,1,6,3,1,2,0,0,60,1,0
15302,24,1,83141,1,13,3,5,4,1,2,0,0,40,1,0
15303,46,3,326048,2,10,1,5,3,1,2,0,0,40,1,1
15304,36,1,83471,4,9,5,3,6,2,1,0,0,20,1,0
15305,23,1,170070,10,8,3,3,4,1,1,0,0,38,1,0
15306,25,1,207875,9,4,1,7,3,1,2,0,0,40,21,0
15307,48,1,119722,2,10,1,4,3,5,2,0,0,8,1,0
15308,18,1,335665,3,7,3,3,5,5,1,0,0,24,1,0
15309,25,1,212522,4,9,3,2,5,1,2,0,0,40,1,0
15310,19,1,42069,4,9,3,11,2,1,2,2176,0,45,1,0
15311,33,1,236396,4,9,3,9,2,1,2,0,0,35,1,0
15312,42,1,159911,4,9,2,3,6,1,1,0,0,40,1,0
15313,22,1,133833,2,10,3,9,2,1,1,0,0,40,1,0
15314,36,1,226947,1,13,1,6,3,1,2,0,0,40,1,1
15315,33,1,174201,4,9,3,7,2,1,2,0,0,40,1,0
15316,34,2,49707,4,9,1,5,3,1,2,0,0,70,1,0
15317,33,1,201988,11,14,1,6,3,1,2,0,0,45,1,0
15318,62,2,162347,5,15,1,6,3,1,2,0,0,15,1,1
15319,30,1,182833,2,10,3,5,2,5,1,0,0,40,1,0
15320,22,1,383603,2,10,3,9,2,1,1,0,0,40,1,0
15321,34,1,70466,7,11,2,2,4,1,2,0,0,40,1,0
15322,43,1,184846,4,9,5,8,6,1,1,0,0,60,1,0
15323,25,1,176756,1,13,3,2,2,1,2,0,0,40,1,0
15324,35,1,112512,4,9,5,3,2,1,1,0,0,40,1,0
15325,28,1,137296,6,12,3,3,4,5,1,0,0,40,1,0
15326,28,1,37821,2,10,2,4,6,1,1,0,0,45,1,0
15327,25,1,295108,4,9,3,7,6,5,1,0,0,25,1,0
15328,40,1,408717,4,9,1,2,3,1,2,0,0,40,1,1
15329,35,1,255635,8,5,1,2,3,4,2,0,0,40,21,0
15330,48,2,177783,9,4,3,10,4,1,2,0,0,50,1,0
15331,63,2,179400,4,9,1,2,3,1,2,2290,0,20,1,0
15332,31,1,240283,1,13,1,9,1,1,1,0,0,40,1,1
