,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
8913,33,1,166275,4,9,3,8,4,1,1,0,0,40,1,0
8914,40,1,149102,4,9,1,2,3,1,2,0,0,40,1,0
8915,37,1,117381,4,9,3,13,4,1,2,0,0,40,1,0
8916,46,1,306993,15,3,1,7,3,1,2,0,0,40,1,0
8917,32,5,232475,1,13,1,6,3,1,2,0,0,50,1,0
8918,56,1,165867,4,9,1,2,3,1,2,0,0,40,1,0
8919,46,1,268234,7,11,1,5,3,1,2,0,1902,40,1,1
8920,59,3,110457,1,13,1,5,3,1,2,0,0,50,1,1
8921,21,1,329174,4,9,3,1,4,1,2,4865,0,40,1,0
8922,37,1,109472,8,5,2,3,4,1,1,0,0,40,1,0
8923,18,1,418176,2,10,3,5,4,5,2,0,0,40,1,0
8924,28,1,380390,1,13,1,5,3,1,2,0,0,50,1,0
8925,59,3,95835,7,11,1,5,3,1,2,0,0,55,1,1
8926,25,5,250770,4,9,3,9,2,1,1,0,0,40,1,0
8927,17,1,67603,8,5,3,3,2,1,1,0,0,10,1,0
8928,30,6,352045,11,14,4,2,4,1,2,99999,0,40,1,1
8929,21,1,196742,2,10,1,9,1,1,1,0,0,28,1,0
8930,31,1,303942,2,10,1,4,3,1,2,0,0,50,1,0
8931,56,1,246687,2,10,2,9,4,1,1,0,0,40,1,0
8932,64,2,187793,3,7,1,2,3,1,2,0,0,40,1,0
8933,46,1,205816,7,11,1,6,1,1,1,0,0,40,1,1
8934,60,1,182343,10,8,1,7,3,1,2,0,0,40,1,0
8935,59,1,42959,4,9,5,3,4,1,1,0,0,36,1,0
8936,46,1,140644,4,9,6,8,4,1,2,0,2258,50,1,0
8937,19,1,183264,2,10,3,13,2,1,2,0,0,30,1,0
8938,49,1,294671,1,13,1,4,3,1,2,0,0,50,1,0
8939,24,1,88926,4,9,3,1,4,1,2,0,0,45,1,0
8940,65,1,64667,2,10,2,3,4,2,1,0,0,15,1,0
8941,27,1,416946,4,9,1,2,3,5,2,0,0,40,1,0
8942,52,1,208570,7,11,2,1,4,1,1,0,0,40,1,0
8943,42,1,116649,7,11,1,8,3,1,2,0,0,40,1,0
8944,78,5,87052,4,9,5,9,6,1,1,0,0,5,1,0
8945,46,2,102869,4,9,1,4,3,1,2,0,0,40,1,1
8946,60,3,123552,9,4,1,5,3,1,2,0,0,55,23,0
8947,28,1,157262,1,13,2,5,4,1,1,0,0,40,1,0
8948,17,1,146890,8,5,3,10,2,5,2,0,0,20,1,0
8949,57,1,257200,8,5,1,2,3,1,2,0,0,40,1,1
8950,48,5,452402,14,16,3,6,6,5,1,0,0,15,1,0
8951,39,1,531055,4,9,1,2,3,1,2,0,0,40,1,1
8952,38,3,298539,4,9,3,5,4,1,2,0,0,50,1,0
8953,20,1,95989,2,10,3,4,2,1,1,0,0,35,1,0
8954,32,1,162572,11,14,1,5,3,1,2,0,1977,48,1,1
8955,66,1,117162,13,6,5,8,4,1,1,0,0,32,1,0
8956,46,1,173461,2,10,1,4,1,1,1,0,0,40,1,1
8957,48,1,349986,5,15,1,6,3,1,2,99999,0,50,1,1
8958,24,1,204244,8,5,3,3,4,1,1,0,0,37,1,0
8959,31,1,36222,4,9,4,7,4,1,2,0,0,65,1,0
8960,38,3,320811,4,9,1,5,3,1,2,0,0,50,1,1
8961,57,1,82676,4,9,2,11,4,1,2,0,0,48,1,0
8962,20,1,152189,4,9,3,2,2,1,2,0,0,40,1,0
8963,54,3,52565,9,4,1,11,3,1,2,0,0,70,1,0
8964,25,1,144301,2,10,1,7,3,1,2,0,0,30,1,0
8965,21,1,162869,2,10,3,7,6,1,2,0,0,40,1,0
8966,23,1,179241,2,10,3,3,2,1,1,0,0,30,1,0
8967,34,6,62327,1,13,1,6,3,1,2,0,0,40,1,0
8968,40,2,121012,5,15,1,6,3,1,2,0,1977,50,1,1
8969,43,1,60001,2,10,1,9,3,1,2,0,0,45,1,0
8970,34,5,454076,7,11,1,3,3,1,2,0,0,40,1,1
8971,21,6,155818,2,10,3,3,2,1,1,0,0,25,1,0
8972,40,1,434081,4,9,2,8,2,1,1,0,0,40,1,0
8973,48,4,265386,6,12,4,9,6,5,1,0,0,40,1,0
8974,47,1,44671,4,9,1,9,3,1,2,0,0,38,1,0
8975,63,1,190296,3,7,1,2,3,1,2,0,1902,40,1,1
8976,33,4,198827,4,9,3,2,2,1,2,0,0,40,1,0
8977,28,1,109857,7,11,2,1,6,1,1,0,0,40,1,0
8978,21,2,190968,4,9,3,10,2,1,2,0,0,25,1,0
8979,51,1,75235,1,13,1,4,3,1,2,0,0,60,1,0
8980,67,3,127605,11,14,1,6,3,1,2,20051,0,60,17,1
8981,33,1,318982,1,13,1,2,3,1,2,0,0,38,1,0
8982,31,1,229636,12,2,1,8,3,1,2,0,2042,40,21,0
8983,46,1,233802,4,9,1,1,3,5,2,0,0,40,1,1
8984,45,2,28119,1,13,2,6,4,1,2,0,0,65,1,0
8985,66,6,198363,9,4,5,3,4,5,1,2964,0,40,1,0
8986,58,5,153914,4,9,5,9,4,1,1,0,0,30,1,0
8987,40,1,143582,11,14,5,4,2,2,1,0,0,50,1,0
8988,42,6,126333,4,9,1,4,1,1,1,0,0,40,1,0
8989,46,2,182689,2,10,1,2,3,1,2,3103,0,35,1,1
8990,19,1,35245,4,9,3,7,2,1,2,0,0,25,1,0
8991,37,2,400287,11,14,1,6,1,1,1,0,1887,15,1,1
8992,22,1,50610,2,10,3,3,4,1,1,0,0,40,1,0
8993,64,1,349826,2,10,1,5,3,1,2,0,0,40,1,0
8994,38,1,35890,4,9,1,11,3,1,2,0,0,40,1,0
8995,56,1,174209,15,3,1,8,3,5,2,0,0,40,1,0
8996,47,1,63225,12,2,2,3,4,1,1,0,0,15,1,0
8997,35,1,164519,4,9,2,9,6,5,1,0,0,40,1,0
8998,23,1,81145,4,9,3,3,5,1,1,0,0,40,1,0
8999,32,5,73514,7,11,3,13,4,2,1,0,0,50,1,0
9000,49,5,452402,1,13,1,6,1,5,1,7688,0,35,1,1
9001,27,1,285897,4,9,1,11,3,1,2,0,1887,40,1,1
9002,20,1,434710,2,10,3,9,4,1,1,0,0,20,1,0
9003,42,4,177142,1,13,3,1,6,1,2,0,0,40,1,0
9004,35,4,182863,1,13,4,1,6,1,2,0,0,40,1,0
9005,62,1,394645,4,9,3,4,4,1,1,0,0,40,1,0
9006,46,1,110457,4,9,2,2,6,1,2,0,0,40,1,0
9007,32,2,292465,2,10,1,5,3,1,2,0,0,35,1,1
9008,35,1,238433,7,11,2,5,6,1,2,0,0,40,1,0
9009,55,1,160631,4,9,1,8,3,1,2,4508,0,8,36,0
9010,29,1,285657,2,10,1,2,3,1,2,0,0,45,1,0
9011,24,1,236907,4,9,1,10,3,1,2,0,0,55,1,0
9012,19,1,378418,4,9,3,3,6,1,1,0,0,30,1,0
9013,50,2,213279,4,9,1,5,3,1,2,0,0,50,1,0
9014,38,1,105503,2,10,2,5,4,1,1,0,0,40,1,0
9015,24,1,79160,4,9,3,2,2,5,2,0,0,40,1,0
9016,33,2,190027,11,14,3,5,4,5,1,0,0,70,1,1
9017,79,1,160758,9,4,1,4,3,1,2,0,0,15,1,0
9018,33,1,361280,14,16,1,1,3,2,2,0,0,40,9,0
9019,36,1,199288,13,6,1,11,3,1,2,0,0,70,1,0
9020,46,2,204698,1,13,1,1,3,1,2,0,0,40,1,1
9021,17,1,213354,3,7,3,7,2,1,2,0,0,6,1,0
9022,22,1,282579,4,9,3,3,6,1,2,0,0,40,1,0
9023,39,1,99783,4,9,3,9,4,1,1,0,0,45,1,0
9024,27,1,446947,1,13,3,9,6,5,1,0,0,55,1,0
9025,57,1,186202,4,9,1,2,3,1,2,0,0,40,1,0
9026,26,3,177951,2,10,1,4,3,1,2,0,0,32,1,0
9027,28,1,258364,1,13,3,3,4,1,1,0,0,35,1,0
9028,46,5,200727,11,14,1,6,3,1,2,0,0,50,1,1
9029,32,2,33404,4,9,2,2,4,1,2,10520,0,50,1,1
9030,63,4,31115,2,10,1,5,3,1,2,15024,0,40,1,1
9031,21,1,301915,3,7,4,4,4,4,1,0,0,30,21,0
9032,44,1,201908,4,9,1,11,3,1,2,5013,0,40,1,0
9033,40,1,168071,1,13,1,6,3,1,2,0,0,45,1,1
9034,32,1,347623,4,9,1,8,3,1,2,0,0,40,1,0
9035,39,1,35890,1,13,1,4,3,1,2,0,0,50,1,1
9036,31,1,154227,2,10,1,11,3,1,2,0,0,40,1,0
9037,23,1,161532,4,9,1,2,3,1,2,0,0,40,1,0
9038,55,1,178282,4,9,1,11,3,1,2,0,0,40,1,0
9039,31,1,263561,1,13,1,2,3,1,2,0,0,40,1,1
9040,52,1,201783,2,10,1,5,3,1,2,7688,0,40,1,1
9041,30,1,161153,4,9,3,2,2,1,2,0,0,40,1,0
9042,28,1,193125,2,10,1,4,1,1,1,0,0,40,1,1
9043,28,1,126060,4,9,1,9,1,1,1,99999,0,36,1,1
9044,52,1,186826,5,15,3,6,4,1,2,0,1564,40,1,1
9045,32,1,156192,4,9,3,3,2,1,2,0,0,20,1,0
9046,35,1,193094,4,9,3,6,6,1,1,0,0,35,1,0
9047,26,1,472411,2,10,1,4,3,1,2,0,0,40,1,0
9048,17,1,147069,3,7,3,3,2,1,1,0,0,16,1,0
9049,40,1,300195,2,10,2,1,6,5,1,0,0,40,1,0
9050,23,1,182342,2,10,3,2,2,1,2,0,0,40,17,0
9051,32,1,258406,1,13,1,6,3,1,2,0,0,40,21,0
9052,27,1,87239,2,10,1,7,3,1,2,0,0,45,1,0
9053,25,1,294406,7,11,3,6,4,1,1,0,0,30,1,0
9054,66,1,197414,9,4,6,3,4,1,1,0,0,20,1,0
9055,47,1,323212,4,9,5,3,4,1,1,0,0,40,1,0
9056,57,5,31532,6,12,1,3,3,1,2,0,0,20,1,0
9057,30,1,127610,1,13,3,4,2,1,1,0,0,20,10,0
9058,26,1,163189,2,10,2,2,2,1,2,0,0,40,1,0
9059,33,1,594187,1,13,1,5,3,1,2,0,1902,60,1,1
9060,39,1,269323,7,11,1,3,3,1,2,0,1485,38,1,1
9061,33,1,96480,7,11,1,6,1,1,1,7688,0,40,1,1
9062,58,1,200316,4,9,1,11,3,1,2,0,0,40,1,0
9063,22,1,212780,4,9,3,4,4,5,1,0,0,30,1,0
9064,49,3,120121,1,13,1,5,3,1,2,0,0,50,1,1
9065,20,1,367240,2,10,3,3,2,1,1,0,0,20,1,0
9066,24,1,117606,1,13,3,5,2,1,1,0,0,35,1,0
9067,33,1,122749,7,11,1,2,3,2,2,0,0,40,8,1
9068,59,1,169560,13,6,1,6,3,1,2,0,0,40,1,0
9069,46,1,269890,4,9,2,2,4,5,2,0,0,40,1,0
9070,43,1,303426,4,9,2,3,6,2,2,5721,0,40,16,0
9071,25,1,112835,1,13,3,6,4,1,2,0,0,40,1,0
9072,17,1,226503,3,7,3,4,2,1,1,0,0,20,1,0
9073,46,1,207733,12,2,5,3,6,1,1,0,0,40,4,0
9074,20,1,275421,2,10,3,4,2,1,1,0,0,20,1,0
9075,37,5,165883,4,9,1,7,3,5,2,0,0,40,1,0
9076,56,3,236676,4,9,1,4,3,1,2,0,0,50,1,1
9077,30,1,685955,1,13,3,4,6,5,2,0,0,50,1,0
9078,32,1,72887,2,10,1,4,3,2,2,0,0,40,1,1
9079,34,1,135304,2,10,1,2,3,1,2,0,0,45,1,0
9080,27,1,218781,4,9,1,7,3,1,2,0,0,50,1,0
9081,23,1,126540,13,6,1,7,3,1,2,0,0,40,1,0
9082,33,1,261943,13,6,1,8,3,1,2,0,0,40,32,0
9083,34,6,111843,1,13,3,9,4,5,1,3325,0,40,1,0
9084,71,2,401203,1,13,1,6,3,1,2,0,0,34,1,1
9085,56,1,117400,2,10,3,6,4,1,1,0,0,35,1,0
9086,40,5,166822,11,14,1,6,1,5,1,0,0,36,1,1
9087,35,1,151322,2,10,3,2,4,1,2,0,0,40,1,0
9088,21,1,102684,4,9,3,3,2,1,2,0,0,40,1,0
9089,54,2,152652,4,9,1,2,3,1,2,0,0,40,1,0
9090,24,1,193416,6,12,3,3,2,1,1,0,0,3,1,0
9091,35,1,103323,11,14,1,5,3,1,2,0,0,45,1,0
9092,37,2,33975,1,13,4,11,4,1,2,0,0,50,1,0
9093,59,1,187485,2,10,1,5,3,1,2,0,0,45,1,1
9094,50,1,110327,4,9,1,4,3,1,2,0,0,50,1,1
9095,28,1,179498,1,13,3,3,4,1,2,0,0,40,1,0
9096,37,5,197915,9,4,1,8,3,1,2,0,0,40,1,0
9097,51,1,103995,14,16,5,6,4,1,1,10520,0,60,1,1
9098,46,1,123807,4,9,3,8,4,5,1,0,0,15,1,0
9099,23,1,43535,4,9,2,3,4,1,1,0,0,24,1,0
9100,57,2,200316,9,4,1,2,3,1,2,0,0,50,1,0
9101,60,1,125832,4,9,2,6,4,1,1,0,0,72,5,0
9102,51,6,71691,1,13,2,5,4,1,2,0,0,60,1,1
9103,50,1,168212,2,10,6,11,6,1,2,0,0,40,1,0
9104,45,4,98320,2,10,2,9,6,2,1,914,0,40,1,0
9105,41,1,173307,4,9,1,11,3,1,2,0,0,43,1,0
9106,56,1,442116,2,10,1,5,3,1,2,0,0,54,1,1
9107,18,1,130849,4,9,3,9,2,1,1,0,0,17,1,0
9108,51,1,159015,4,9,1,11,3,1,2,0,0,60,1,0
9109,32,1,147921,5,15,3,3,4,1,1,0,0,35,1,0
9110,48,1,268022,6,12,1,5,3,1,2,7298,0,55,1,1
9111,51,1,253357,4,9,1,2,3,1,2,0,0,40,1,0
9112,50,1,339954,4,9,1,2,3,1,2,0,0,40,1,1
9113,32,6,347623,7,11,1,1,3,1,2,3411,0,40,1,0
9114,53,4,169112,5,15,1,9,3,1,2,0,0,45,1,1
9115,37,1,166213,4,9,2,1,6,1,2,0,0,40,1,0
9116,51,1,335997,4,9,1,2,3,1,2,0,1902,40,1,1
9117,70,1,178120,4,9,5,12,5,5,1,0,0,8,1,0
9118,54,1,312631,5,15,1,6,1,1,1,0,1887,50,1,1
9119,67,5,31924,2,10,5,3,4,1,1,2964,0,41,1,0
9120,34,4,96483,6,12,3,1,4,2,1,0,0,60,1,1
9121,26,1,305304,3,7,4,7,5,1,2,0,0,40,1,0
9122,52,5,111722,2,10,1,9,1,1,1,0,0,72,1,0
9123,24,1,197554,4,9,3,9,2,1,1,0,0,40,1,0
9124,51,1,257126,13,6,1,2,3,1,2,0,0,40,1,0
9125,27,1,101597,4,9,1,8,1,1,1,0,0,40,1,0
9126,23,1,220115,4,9,3,8,4,1,2,0,0,40,1,0
9127,38,1,210844,2,10,1,2,3,1,2,0,2042,40,30,0
9128,25,3,66935,4,9,3,3,5,1,2,0,0,30,1,0
9129,81,1,192813,9,4,1,7,3,1,2,0,0,25,22,0
9130,35,2,95639,3,7,1,6,3,3,2,0,0,4,1,0
9131,40,2,223881,5,15,1,6,3,1,2,0,0,60,1,1
9132,33,1,223105,4,9,1,9,3,5,2,0,0,40,1,0
9133,33,1,192644,14,16,1,6,3,1,2,0,1977,90,1,1
9134,45,2,58683,1,13,1,4,3,1,2,5178,0,48,1,1
9135,22,1,162282,4,9,3,8,2,1,2,0,0,55,1,0
9136,38,6,239539,4,9,1,8,3,2,2,0,0,40,16,0
9137,46,1,117849,11,14,1,5,3,1,2,99999,0,50,1,1
9138,17,1,99237,3,7,3,7,2,1,2,0,0,30,1,0
9139,42,2,193882,4,9,1,6,3,1,2,0,0,50,1,1
9140,41,1,107845,1,13,1,6,1,1,1,0,0,40,1,1
9141,58,1,268295,15,3,1,9,3,5,2,0,0,40,1,0
9142,43,1,71269,2,10,1,4,3,1,2,0,0,45,1,0
9143,42,3,204598,7,11,1,3,3,1,2,3464,0,80,1,0
9144,45,3,188694,5,15,1,6,3,1,2,0,0,50,1,1
9145,41,1,201908,11,14,1,4,3,1,2,0,0,20,1,0
9146,38,1,191137,3,7,1,8,3,1,2,0,0,35,1,0
9147,58,2,129786,4,9,4,10,4,1,2,0,0,50,1,0
9148,37,1,302903,2,10,1,5,1,2,1,0,0,40,1,1
9149,34,1,143526,4,9,3,8,4,1,2,0,0,40,1,0
9150,23,1,182117,2,10,3,3,2,1,2,0,0,40,1,0
9151,47,1,172753,4,9,1,11,3,1,2,0,0,85,1,1
9152,37,1,139770,4,9,3,9,4,1,1,0,0,35,1,0
9153,47,1,215686,4,9,1,2,3,5,2,0,0,50,1,0
9154,31,1,181388,11,14,1,6,1,1,1,0,1902,45,1,1
9155,57,1,81973,1,13,1,4,3,2,2,15024,0,45,1,1
9156,44,1,328581,1,13,1,4,3,1,2,0,0,50,1,1
9157,64,1,110110,3,7,1,8,3,5,2,0,0,40,1,0
9158,31,1,174201,1,13,1,5,3,1,2,0,0,40,1,1
9159,40,1,137421,11,14,6,5,4,2,2,0,0,35,8,1
9160,34,1,153927,1,13,1,6,3,1,2,0,0,40,1,1
9161,28,4,187649,4,9,3,6,2,1,1,0,0,40,1,0
9162,72,1,149992,9,4,1,10,3,1,2,0,0,35,1,0
9163,21,1,234640,4,9,3,5,4,1,1,0,0,47,1,0
9164,52,5,311569,11,14,1,5,3,1,2,0,0,50,1,1
9165,44,1,182383,2,10,1,9,1,1,1,0,0,35,1,0
9166,57,6,344381,2,10,1,6,3,2,2,7688,0,75,1,1
9167,35,2,280570,4,9,1,5,3,1,2,0,0,35,1,0
9168,21,1,215039,3,7,3,7,2,1,2,0,0,40,1,0
9169,38,5,339442,2,10,1,11,3,5,2,0,0,40,1,0
9170,28,5,168065,11,14,3,6,4,1,1,0,0,40,1,0
9171,59,1,47534,11,14,2,5,4,1,1,0,0,45,1,1
9172,54,5,116428,13,6,1,5,3,1,2,0,0,40,1,0
9173,25,1,121789,2,10,3,4,4,1,2,0,0,38,1,0
9174,29,6,143139,13,6,3,2,6,1,2,0,0,40,1,0
9175,18,1,187790,4,9,3,9,2,1,1,0,0,40,1,0
9176,31,1,140559,4,9,1,3,3,5,2,0,0,40,1,0
9177,17,1,184025,3,7,3,7,2,1,2,0,0,16,1,0
9178,47,1,257824,2,10,1,5,3,1,2,0,0,45,1,1
9179,42,1,89226,4,9,1,3,3,1,2,7688,0,40,10,1
9180,21,1,145917,2,10,3,9,2,1,1,0,0,20,1,0
9181,32,1,207301,2,10,1,4,1,1,1,0,0,40,1,0
9182,51,1,135388,10,8,5,8,4,1,2,0,1564,40,1,1
9183,24,1,266467,7,11,3,8,2,1,2,0,0,40,1,0
9184,60,1,200047,11,14,1,9,3,1,2,0,0,40,1,0
9185,29,4,121040,4,9,2,9,4,5,1,0,0,40,1,0
9186,24,1,199694,6,12,3,7,2,1,2,0,0,30,1,0
9187,43,1,301007,11,14,1,5,3,1,2,7298,0,50,1,1
9188,64,2,253759,2,10,1,4,3,1,2,0,1977,50,1,1
9189,53,1,120839,2,10,1,2,3,1,2,0,0,40,1,0
9190,64,6,33342,2,10,2,9,4,1,1,0,0,40,1,0
9191,41,1,205195,6,12,2,4,4,1,2,0,0,40,1,0
9192,30,1,362873,1,13,1,1,3,1,2,0,0,40,37,0
9193,25,1,104614,4,9,3,13,6,1,1,0,0,25,1,0
9194,27,2,32280,4,9,3,10,6,1,2,0,0,50,1,0
9195,39,1,144169,4,9,1,5,3,1,2,0,0,40,1,0
9196,28,1,264076,4,9,3,9,4,1,1,0,0,40,1,0
9197,33,1,119164,11,14,3,6,4,1,2,0,0,50,1,0
9198,41,1,126845,2,10,1,9,3,1,2,0,0,40,1,0
9199,24,1,228395,1,13,3,4,2,5,1,0,0,40,1,0
9200,32,1,242654,2,10,2,4,6,5,1,0,1138,40,15,0
9201,69,2,30951,7,11,1,5,3,1,2,0,0,20,1,0
9202,36,1,48855,11,14,1,6,3,1,2,0,0,38,1,1
9203,57,2,50791,7,11,1,5,3,1,2,0,0,20,1,0
9204,58,5,248739,4,9,3,3,4,1,2,0,0,40,1,0
9205,26,1,165418,6,12,1,2,3,1,2,0,0,40,1,0
9206,17,1,79464,3,7,3,9,2,1,1,0,0,12,1,0
9207,36,5,321247,3,7,1,2,3,1,2,0,0,40,1,0
9208,44,1,104269,4,9,1,2,3,5,2,0,0,40,1,1
9209,39,3,129573,6,12,1,5,3,1,2,0,0,45,1,0
9210,41,1,222142,2,10,1,2,3,1,2,3464,0,40,1,0
9211,24,1,126613,3,7,3,3,4,1,1,0,0,20,1,0
9212,54,1,145548,4,9,1,2,3,1,2,0,0,40,1,0
9213,26,1,331861,1,13,3,5,4,1,2,0,0,30,1,0
9214,39,1,156261,2,10,2,9,6,1,1,0,0,38,1,0
9215,27,1,173944,4,9,1,2,3,1,2,0,0,40,1,1
9216,25,1,69739,13,6,3,8,2,1,2,0,0,40,22,0
9217,32,1,266345,2,10,3,1,4,1,2,0,0,40,1,0
9218,30,1,278006,4,9,2,1,6,1,1,0,0,40,1,0
9219,50,3,82578,1,13,1,5,3,1,2,0,0,40,1,1
9220,25,1,250038,4,9,1,9,3,1,2,0,0,40,1,1
9221,48,1,175468,4,9,6,3,6,1,1,0,0,16,1,0
9222,23,6,435835,1,13,3,6,4,1,2,0,0,7,1,0
9223,70,1,135601,1,13,1,6,3,1,2,20051,0,35,1,1
9224,20,6,162945,2,10,3,7,2,1,2,0,0,40,1,0
9225,18,1,244115,3,7,3,3,2,5,2,0,0,16,1,0
9226,29,1,351902,4,9,2,4,4,1,2,0,0,34,1,0
9227,33,1,291414,3,7,1,7,3,1,2,0,0,40,1,0
9228,27,1,278736,10,8,3,7,5,1,2,0,0,40,21,0
9229,44,1,138975,4,9,3,11,4,1,2,0,0,50,1,0
9230,32,1,165295,15,3,3,3,4,1,1,0,0,40,21,0
9231,49,3,93557,6,12,1,5,3,1,2,0,0,45,1,1
9232,66,2,176315,1,13,2,4,4,1,2,401,0,20,1,0
9233,35,1,187167,4,9,3,9,6,1,1,0,0,40,1,0
9234,24,1,241582,2,10,3,4,4,1,2,0,0,33,1,0
9235,31,1,247328,3,7,1,13,3,1,2,0,0,40,1,0
9236,75,2,157778,7,11,2,6,4,1,1,15831,0,50,1,1
9237,66,2,67765,3,7,5,5,4,1,1,0,0,84,1,1
9238,46,1,192203,2,10,1,7,3,1,2,0,0,40,1,0
9239,31,1,93326,2,10,4,9,2,1,1,0,0,40,1,0
9240,46,1,118889,4,9,1,4,3,1,2,0,0,68,1,1
9241,29,6,237028,4,9,3,9,6,1,1,0,0,40,1,0
9242,63,1,156127,2,10,1,7,3,1,2,0,0,45,1,0
9243,46,1,151325,13,6,1,2,3,1,2,0,0,40,1,0
9244,52,1,311350,4,9,2,11,4,1,2,0,0,50,1,0
9245,44,2,273465,6,12,3,4,2,1,2,0,0,50,1,0
9246,66,1,172646,15,3,1,11,3,1,2,1173,0,12,1,0
9247,51,1,379797,13,6,1,8,3,5,2,0,0,40,1,0
9248,38,1,131827,1,13,1,2,3,1,2,0,0,70,1,0
9249,26,6,158734,11,14,3,6,4,1,1,0,0,40,1,0
9250,35,1,233533,1,13,1,4,3,1,2,0,0,42,1,0
9251,48,1,246367,2,10,5,9,4,1,1,0,0,50,1,0
9252,42,5,142049,2,10,2,1,6,1,1,0,0,32,1,0
9253,50,1,101119,13,6,1,11,3,1,2,0,0,40,1,0
9254,26,1,104830,11,14,3,5,4,1,1,594,0,35,1,0
9255,42,1,173981,1,13,1,6,3,1,2,0,0,40,17,1
9256,63,1,195338,1,13,1,5,3,1,2,15024,0,45,1,1
9257,18,1,64253,3,7,3,4,2,5,1,0,0,20,1,0
9258,56,1,182062,4,9,1,11,3,1,2,0,0,48,1,1
9259,33,1,111696,2,10,1,9,3,1,2,0,0,45,1,0
9260,42,1,314369,4,9,2,2,6,5,2,0,0,45,1,0
9261,37,1,178877,4,9,1,9,3,1,2,0,0,45,1,0
9262,42,1,111483,11,14,3,6,4,1,2,0,0,48,1,1
9263,62,1,171757,9,4,5,11,4,5,2,0,0,40,1,0
9264,29,4,157313,7,11,3,6,4,1,1,0,0,40,1,0
9265,20,1,38772,3,7,3,3,4,1,2,0,0,40,1,0
9266,36,4,72338,1,13,1,6,3,2,2,0,0,40,1,1
9267,67,2,132626,4,9,1,10,3,1,2,0,0,70,1,0
9268,50,1,176240,2,10,1,4,3,1,2,0,0,50,1,1
9269,40,1,202692,4,9,1,3,3,1,2,0,0,35,1,0
9270,18,1,70021,3,7,3,3,2,1,2,0,0,15,1,0
9271,55,1,181242,4,9,2,13,4,1,2,0,0,20,1,0
9272,48,1,196707,7,11,1,2,3,1,2,0,0,40,1,1
9273,80,5,81534,12,2,5,10,4,2,2,1086,0,20,16,0
9274,25,1,137658,2,10,3,9,4,1,1,0,0,45,1,0
9275,24,1,253190,4,9,1,4,3,1,2,0,0,45,1,0
9276,46,1,233059,8,5,2,11,4,1,2,0,0,40,1,0
9277,22,6,177787,4,9,3,3,6,1,1,0,0,45,1,0
9278,35,2,193026,2,10,1,5,3,1,2,0,0,60,1,0
9279,62,2,271464,11,14,4,10,4,1,2,0,0,30,1,0
9280,40,1,199689,4,9,2,3,4,1,1,0,0,40,1,0
9281,40,1,359389,1,13,2,3,6,2,1,0,0,40,16,0
9282,49,2,181717,1,13,1,5,1,1,1,0,0,7,1,1
9283,52,1,245127,8,5,1,7,3,1,2,0,0,40,7,0
9284,21,1,274398,7,11,3,9,2,5,1,0,0,40,1,0
9285,41,2,344624,2,10,1,6,3,1,2,0,0,60,1,1
9286,35,1,169037,4,9,1,11,1,1,1,0,0,48,1,0
9287,22,1,221406,2,10,3,3,4,1,1,0,0,20,1,0
9288,71,1,211707,2,10,1,4,3,1,2,0,0,4,1,0
9289,33,1,227026,1,13,3,2,6,1,1,0,0,40,33,0
9290,38,1,187847,11,14,1,5,3,1,2,0,0,50,1,1
9291,19,1,238144,2,10,2,9,4,1,1,0,0,20,1,0
9292,29,1,243660,2,10,3,3,4,1,2,0,0,45,1,0
9293,26,1,102476,1,13,1,1,3,1,2,0,0,40,1,1
9294,56,5,238405,4,9,5,9,4,1,1,0,0,40,1,0
9295,29,1,187479,2,10,1,2,3,1,2,0,0,50,1,0
9296,40,1,168294,4,9,1,2,3,1,2,0,0,40,1,0
9297,55,1,172642,4,9,1,11,3,1,2,0,0,40,1,0
9298,19,1,208066,2,10,3,4,2,1,1,0,0,20,1,0
9299,39,1,247558,2,10,3,4,4,1,2,0,0,41,1,0
9300,36,1,99233,2,10,1,6,3,1,2,0,1887,40,1,1
9301,46,1,430278,11,14,3,6,4,1,2,0,0,40,1,0
9302,33,6,204374,11,14,3,6,2,1,2,0,0,38,18,0
9303,30,1,136832,8,5,3,7,2,1,2,0,0,40,1,0
9304,54,4,151135,1,13,1,5,3,1,2,0,0,40,1,1
9305,17,1,95875,8,5,3,7,2,1,2,0,0,12,1,0
9306,39,1,360494,4,9,3,11,4,1,2,0,0,40,1,0
9307,53,1,98659,8,5,1,2,3,1,2,0,0,44,1,0
9308,45,1,252242,14,16,2,4,4,1,2,99999,0,55,1,1
9309,24,1,411238,2,10,1,9,1,5,1,0,0,40,1,0
9310,47,2,199083,11,14,2,11,4,1,2,0,2258,50,1,1
9311,38,1,222573,4,9,4,8,6,1,1,0,0,40,1,0
9312,44,1,245317,4,9,1,9,3,1,2,0,0,40,1,0
9313,45,1,216414,1,13,1,9,3,1,2,7688,0,50,1,1
9314,32,1,236396,4,9,1,7,3,1,2,0,0,40,1,0
9315,24,1,311826,2,10,3,4,6,1,1,0,0,18,1,0
9316,38,1,172538,4,9,1,4,3,1,2,0,0,55,1,0
9317,38,1,43712,4,9,1,9,3,1,2,0,0,55,1,0
9318,33,1,272669,6,12,3,9,6,2,2,0,0,30,40,0
9319,50,1,137299,6,12,2,2,6,1,2,0,0,40,1,0
9320,40,1,171305,1,13,1,9,3,5,2,0,0,60,1,1
9321,33,5,190027,4,9,2,3,2,5,1,0,0,40,1,0
